date,title,summary,topic,media,link
2022-08-22,Encarcelan hombre que confesó el crimen de su vecino en Puerto Nuevo,"El juez Glen Velázquez Morales del Tribunal de San Juan, determinó anoche causa para arresto por cargos asesinato en primer grado y violación al artículo 6.06 (portación y uso de armas blancas) de la Ley Armas) contra Ramón Cruz Mota de 67 años, por el crimen de su vecino.",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/encarcelan-hombre-que-confeso-el-crimen-de-su-vecino-en-puerto-nuevo/
2022-08-22,Buscan a joven reportado desaparecido en Vega Baja,El Negociado de la Policía de Puerto Rico solicita la cooperación ciudadana para dar con el paradero de Josbriel Manuel Rivera Maldonado de 28 años y residente de Vega Baja quien fue reportado desaparecido por su hermano el pasado sábado cuando salió de su residencia en el barrio Estancias de Tortuguero del mencionado municipio.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/buscan-a-joven-reportado-desaparecido-en-vega-baja/
2022-08-22,LUMA se querella por vandalismo en subestación de Bayamón ,"Entre 8,000 a 10,000 abonados se quedaron sin el servicio eléctrico tras el alegado acto vandálico.",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/luma-se-querella-por-vandalismo-en-subestacion-de-bayamon/
2022-08-22,Empleados de la salud piden que se cancele el contrato de LUMA,“El gobernador tiene la responsabilidad de velar por los intereses del pueblo que lo eligió”. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/empleados-de-la-salud-piden-que-se-cancele-el-contrato-de-luma/
2022-08-22,Mueren cuatro turistas en accidente de autobús en Perú,"Otros 13 turistas de Francia, Israel, Argentina, Holanda, Canadá y Grecia sufrieron lesiones.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/mueren-cuatro-turistas-en-accidente-de-autobus-en-peru/
2022-08-22,Detienen a cubano que llegó a Florida en un kayak inflable ,La llegada de esa embarcación se suma a la aparición de una balsa parcialmente calcinada con un uniforme de policía cubano el domingo.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/detienen-a-cubano-que-llego-a-florida-en-un-kayak-inflable/
2022-08-22,Vídeo muestra a tres policías golpeando a hombre en Arkansas,"En el clip se ve a uno de los agentes dándole con los puños, otro, dándole con la rodilla mientras otro lo aguanta. ",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/video-muestra-a-tres-policias-golpeando-a-hombre-en-arkansas/
2022-08-22,Glaciares de Suiza han perdido más de la mitad de su volumen,"Por área, los glaciares de Suiza representan aproximadamente la mitad del total de glaciares en los Alpes europeos.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/glaciares-de-suiza-han-perdido-mas-de-la-mitad-de-su-volumen/
2022-08-22,Anthony Fauci dejará su cargo en diciembre,El epidemiólogo jefe de EE.UU. ha estado 50 años al servicio gubernamental. ,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/anthony-fauci-dejara-su-cargo-en-diciembre/
2022-08-22,Citan para el 31 de agosto inicio de juicio contra influencer por evasión contributiva ,Se defensa intenta llegar a un acuerdo con el Departamento de Hacienda. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/citan-para-el-31-de-agosto-inicio-de-juicio-contra-influencer-por-evasion-contributiva/
2022-08-22,"Gobierno celebrará feria de empleo en Orlando, Florida, para ayudar a la reconstrucción",Departamento de la Vivienda busca personas para trabajar con programas relacionados a proyectos de recuperación.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-celebrara-feria-de-empleo-en-orlando-florida-para-ayudar-a-la-reconstruccion/
2022-08-22,Udonis Haslem jugará su temporada número 20 con el Heat de Miami,Se unirá a Dirk Nowitzki y Kobe Bryant como los únicos jugadores que han jugado 20 campañas con un mismo equipo.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/udonis-haslem-jugara-su-temporada-numero-20-con-el-heat-de-miami/
2022-08-22,Mujer se vuelve amiga del asesino de su madre por una poderosa razón,El hombre confesó  haber cometido más de 105 homicidios.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/mujer-se-vuelve-amiga-del-asesino-de-su-madre-por-una-poderosa-razon/
2022-08-22,La halterofilia boricua tendrá derecho a llevar a seis atletas a los Panamericanos del 2023,"Puerto Rico podrá llevar a tres representantes en cada rama, la segunda mayor cantidad de espacios entre los países participantes.",Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/la-halterofilia-boricua-tendra-derecho-a-llevar-a-seis-atletas-a-los-panamericanos-del-2023/
2022-08-22,Designan FEI al legislador Albert Torres Berríos,"El senador enfrentará una pesquisa sobre infracciones al Artículo 191 del Código Penal (extorsión) y por, presuntamente, tomar represalias contra un empleado por ofrecer testimonio.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/designan-fei-al-legislador-albert-torres-berrios/
2022-08-22,Construyen cientos de casas resistentes a terremotos en Afganistán ,"Afganistán está sumido en una crisis económica y humanitaria, agudizada tras la llegada al poder de los talibanes hace un año y las sanciones internacionales.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/construyen-cientos-de-casas-resistentes-a-terremotos-en-afganistan/
2022-08-22,Hieren de bala a un conductor en Caguas ,Su condición es estable.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/hieren-de-bala-a-un-conductor-en-caguas/
2022-08-22,"Gobernador republicano de Florida contempla enviar migrantes a Delaware, estado de Biden  ","Las declaraciones de la vicegobernadora, de origen cubano, sin embargo han generado críticas de la comunidad migrante estatal, en su mayoría cubanos.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/gobernador-republicano-de-florida-contempla-enviar-migrantes-a-delaware-estado-de-biden/
2022-08-22,Salinas se coloca a medio camino de su primer campeonato en la Doble A,Se impusieron sobre los Toritos por 7-4 en el segundo juego de la serie ayer domingo.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/salinas-se-coloca-a-medio-camino-de-su-primer-campeonato-en-la-doble-a/
2022-08-22,Cambios en “Noticentro al amanecer”,"“Un nuevo amanecer”, así describieron la nueva etapa del noticiario matutino de Wapa TV, luego de 22 años ininterrumpidos de llegar a los hogares dentro y fuera de Puerto Rico.",Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/cambios-en-noticentro-al-amanecer/
2022-08-22,¿Esta es la nueva pareja de Brad Pitt?,Crecen los rumores sobre una posible relación. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/esta-es-la-nueva-pareja-de-brad-pitt/
2022-08-22,Desalojan escuela en Humacao por escape de gas ,No se reportaron afectados. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/desalojan-escuela-en-humacao-por-escape-de-gas/
2022-08-22,España suma ya 50 grandes incendios,Es la cifra más alta de incendios desde el 2006.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/espana-suma-ya-50-grandes-incendios/
2022-08-22,Agencia de contrainteligencia rusa culpa a Ucrania de asesinato,"El asesor presidencial de Ucrania, Mykhailo Podolyak, negó el domingo cualquier participación de Ucrania en el asesinato de una nacionalista rusa.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/agencia-de-contrainteligencia-rusa-culpa-a-ucrania-de-asesinato/
2022-08-22,La contaminación en Estados Unidos afecta más a barrios de las minorías ,"Un análisis preliminar encontró que la mayor desigualdad promedio ocurre en las comunidades afroamericanas, hispanas y asiáticas de Los Ángeles.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/la-contaminacion-en-estados-unidos-afecta-mas-a-barrios-de-las-minorias/
2022-08-22,Director ejecutivo de las APP: “LUMA está en cumplimiento del contrato”,Fermín Fontanés asegura que al momento no hay razón para cancelarlo.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/director-ejecutivo-de-las-app-luma-esta-en-cumplimiento-del-contrato/
2022-08-21,Arrestan a hombre por amenazar y apuntarle un arma de fuego a una mujer,Fue recluido al Complejo Correccional de Bayamón.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/arrestan-a-hombre-por-amenazar-y-apuntarle-un-arma-de-fuego-a-una-mujer/
2022-08-21,Anuncian feria de empleo en Naranjito,"Entre las empresas de la industria privada que estarán reclutando personal se encuentran compañías que brindan servicios a aerolíneas y aeropuertos, la industria de alimentos, construcción, entre otras. ",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/anuncian-feria-de-empleo-en-naranjito/
2022-08-21,Le da pon a un desconocido y éste le roba el carro,El ladrón le dijo al conductor que lo llevara hasta un puesto de gasolina. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/le-da-pon-a-un-desconocido-y-este-le-roba-el-carro/
2022-08-21,FOTOS: ¡Son 60 años los que cumple Gilberto Santa Rosa!,El Caballero de la Salsa celebra seis décadas y hacemos un  homenaje fotográfico.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/fotogalerias/fotos-son-60-anos-los-que-cumple-gilberto-santa-rosa/
2022-08-21,"Roban más de $5,000 en Caguas",La División de Robos del CIC investiga. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/roban-mas-de-5000-en-caguas/
2022-08-21,Primera dama estadounidense supera el COVID-19 ,Jill Biden había estado aislada en una residencia privada.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/primera-dama-estadounidense-supera-el-covid-19/
2022-08-21,Roban arma y miles de dólares del interior de un carro en Guaynabo ,La Policía Municipal está investigando. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/roban-arma-y-miles-de-dolares-del-interior-de-un-carro-en-guaynabo/
2022-08-21,¿Yailin y Anuel se divorcian?,"La influencer, que estaría embarazada, abandonó las redes sociales. ",Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/yailin-y-anuel-se-divorcian/
2022-08-21,Encuentran a un hombre muerto en casa de Añasco,Fue encontrado sentado en una butaca en su residencia.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/encuentran-a-un-hombre-muerto-en-casa-de-anasco/
2022-08-21,"Sin luz sectores de Bayamón, Guaynabo y Trujillo Alto",Luma asegura que se encuentra trabajando para resolver la situación.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/sin-luz-sectores-de-bayamon-guaynabo-y-trujillo-alto/
2022-08-21,Arrestan a uno de los más buscados del área de Caguas,Figuraba como el sexto de la lista de los 10 más buscados.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/arrestan-a-uno-de-los-mas-buscados-del-area-de-caguas/
2022-08-21,Discusión entre vecinos cobra la vida de un hombre en Puerto Nuevo,Un individuo llegó hasta el cuartel para confesar los hechos. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/discusion-entre-vecinos-cobra-la-vida-de-un-hombre-en-puerto-nuevo/
2022-08-21,"¿Quién es Hasbullah Magomedov, el joven con cuerpo de niño que es una estrella en las redes?",Conoce un poco sobre este ruso de 18 años. ,Viral,Primera Hora,http://www.primerahora.com/noticias/viral/notas/quien-es-hasbullah-magomedov-el-joven-con-cuerpo-de-nino-que-es-una-estrella-en-las-redes/
2022-08-21,Centro Nacional de Huracanes vigila onda tropical con potencial ciclónico,Históricamente la temporada de huracanes en el Atlántico se torna activa en los meses de agosto y septiembre.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/centro-nacional-de-huracanes-vigila-onda-tropical-con-potencial-ciclonico/
2022-08-21,Jennifer López y Ben Affleck se casan por segunda vez,Esta vez la boda tuvo como invitados a varios famosos y sus familiares. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/jennifer-lopez-y-ben-affleck-se-casan-por-segunda-vez/
2022-08-21,Más lluvias y tronadas para hoy,Meteorología exhorta a tener cuidado con las rágafas de vientos carca de la precipitación más fuerte.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/mas-lluvias-y-tronadas-para-hoy/
2022-08-21,Miles celebran junto a los Vaqueros su decimosexto campeonato en “El Rancho”,La franquicia festejó su victoria en el Baloncesto Superior Nacional al son de Joseph Fonseca.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/miles-celebran-junto-a-los-vaqueros-su-decimosexto-campeonato-en-el-rancho/
2022-08-21,Se registra temblor al este de Puerto Rico,"Según la Red Sísmica, tuvo una magnitud de 3.71. ",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/se-registra-temblor-al-este-de-puerto-rico/
2022-08-21,Satisfacción a medias en el camerino de los Atléticos,"Eddie Casiano destacó el trabajo que hizo su quinteto en la temporada del 2022, aunque el sabor es agridulce porque no completaron la meta de coronarse.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/satisfaccion-a-medias-en-el-camerino-de-los-atleticos/
2022-08-21,Natalia Jiménez: “¿Puedo decir que Puerto Rico está cab...?”,La cantautora comenzó a celebrar sus 20 años de carrera con el primero de sus dos conciertos en el Coca-Cola Music Hall. ,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/natalia-jimenez-puedo-decir-que-puerto-rico-esta-cab/
